Time,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20,Sensor_21,Sensor_22,Sensor_23,Sensor_24,Sensor_25,Sensor_26,Sensor_27,Sensor_28,Sensor_29,Sensor_30,Sensor_31,Sensor_32,Sensor_33,Sensor_34,Sensor_35,Sensor_36,Sensor_37,Sensor_38,Sensor_39,Sensor_40,Sensor_41,Sensor_42,Sensor_43,Sensor_44,Sensor_45,Sensor_46,Sensor_47,Sensor_48,Sensor_49,Sensor_50,Sensor_51,Sensor_52,Sensor_53,Sensor_54,Sensor_55,Sensor_56,Sensor_57,Sensor_58,Sensor_59,Sensor_60,Sensor_61,Sensor_62,Sensor_63,Sensor_64,Sensor_65,Sensor_66,Sensor_67,Sensor_68,Sensor_69,Sensor_70,Sensor_71,Sensor_72,Sensor_73,Sensor_74,Sensor_75,Sensor_76,Sensor_77,Sensor_78,Sensor_79,Sensor_80,Sensor_81,Sensor_82,Sensor_83,Sensor_84,Sensor_85,Sensor_86,Sensor_87,Sensor_88,Sensor_89,Sensor_90,Sensor_91,Sensor_92,Sensor_93,Sensor_94,Sensor_95,Sensor_96,Sensor_97,Sensor_98,Sensor_99,Sensor_100,Sensor_101,Sensor_102,Sensor_103,Sensor_104,Sensor_105,Sensor_106,Sensor_107,Sensor_108,Sensor_109,Sensor_110,Sensor_111,Sensor_112,Sensor_113,Sensor_114,Sensor_115,Sensor_116,Sensor_117,Sensor_118,Sensor_119,Sensor_120,Sensor_121,Sensor_122,Sensor_123,Sensor_124,Sensor_125,Sensor_126,Sensor_127,Sensor_128,Sensor_129,Sensor_130,Sensor_131,Sensor_132,Sensor_133,Sensor_134
464,205.7895796306974,201.3396019200876,199.8727097508413,175.99710842571403,218.15442429381625,169.77378969037275,187.2955184798175,194.10153339388833,181.11415610475956,177.41419990402497,188.58357077892012,163.6382407039978,193.3764547507159,183.95638630379221,197.13625733990125,210.91307602102157,194.92360841787288,184.30281944101466,182.39354432696726,195.67558467091234,188.28162384487564,198.01740617541014,166.2981201305605,206.43488484958726,184.34134232077034,157.29027379435456,199.2847933990421,185.5441618551864,175.20285986433464,203.05357570510444,165.99823641331804,179.5967479515783,179.7984997652631,202.2373913304792,178.77311989303564,193.21586541552824,203.62384597353707,195.5220573713942,194.66694202019855,223.1933444873547,191.33133509342107,188.43398408205127,197.85997263704846,177.0834645992372,194.52028567214495,188.96114207594255,195.6263093709641,172.88713058147664,195.76429081378078,210.54979222871665,193.5139653596912,176.13255537008473,207.00132444904074,187.89558011641765,212.25456240053813,170.64987228598198,207.42929060202061,186.95124154223512,181.04986672803346,184.78592213897505,191.87672852335268,199.3570450678672,198.37913097713982,186.55386229750823,165.89989856575576,189.17068372267883,208.77850596418858,199.8581852563449,188.29286636017315,180.20207223266988,188.93419481307356,190.1514104095411,168.57187293735367,190.72152967512588,195.22650877912136,192.29668082212143,192.7676829880095,184.78100968743647,200.77461591650382,203.56341884876892,208.14692992947036,199.20827062921313,195.68160516911695,169.6347969007857,192.5656399549397,195.57247423720716,182.92448335908227,179.7395042789484,192.15130953397696,200.3120373525023,171.47869101088656,183.99164893900874,198.2490533140756,211.32864254029278,194.1152670002504,205.86216867728166,190.55774397381543,166.7795625686859,191.65130688258205,178.80088627574338,171.9238011650353,210.55434694662853,172.70188232499834,179.57381169623517,183.2650581553589,199.1977998017443,206.127775692779,211.97619469175132,169.7535376698977,161.00634867011556,216.8819973360009,206.1207785028941,204.01979978400803,177.2305124892639,171.49385615381925,192.9169781425864,193.16714878333593,198.55178764294365,196.47014837693015,217.0129386011956,176.49003570805698,202.5595938665428,197.23549555206057,192.103937612551,178.97552397514463,202.55174314993099,183.51028248601946,185.4973234895612,197.3148815541231,216.4454380864901,199.72708303184615,192.70225974781658,182.85901751605599,200.78663896027757
465,203.92567679716643,208.83223111206487,192.60764637033654,178.63483878082866,211.79775055042614,174.65042964382005,180.4446009852682,191.13909464854197,183.62045439018223,164.58248691595506,180.31881643548743,171.83471364943807,192.9932595104143,184.12224348415415,191.5112372649326,209.00076382692166,183.35695276226912,174.78129116312678,178.99903516586193,198.0678976054481,192.31851214778274,190.78645844782224,163.2618528720185,191.47151363261312,180.94510477154847,157.744042698674,196.14660953121881,171.07000552897972,169.67231291884946,203.1786833997206,165.32134608417093,174.05866624988352,177.97308210972278,203.21750526677232,178.87062192457492,185.49332527587632,202.51218594103517,197.1121103994255,191.6414333726117,212.29769403787486,190.64536464762827,179.21833756884206,189.46150177068876,178.51956716855108,187.7034213593038,191.52370030781086,195.86966094761902,160.59299228423777,188.08653800247615,204.65139489247306,196.3529843586148,174.74695429688202,208.98656242110218,185.34049300370128,218.50060819492117,165.2318730399538,198.40649361535463,180.94692836995387,192.3823162956805,188.84104368878405,177.54823234269384,191.7030213566461,190.64710949790458,182.58075536260154,166.78466889674846,181.95281039187623,202.45263945694836,201.317953036792,184.51558788968836,175.87650012874886,189.24682926262125,190.83283403749397,171.6970851386383,189.74984588219738,198.30414756666673,195.60690873356282,193.19293362817064,180.34035983310227,191.12125988927627,196.58865174098517,207.3984650919117,207.36086657774572,191.12229618071527,172.92232593654725,189.19926463783943,199.67608401157193,180.1072273451624,179.61745348084708,185.97251820863656,199.40244962061007,176.9160578819515,181.53716827144967,200.6297764656605,209.34980067408887,177.90833117361427,194.3825345560022,194.508439627198,164.3348132095542,183.84381626118926,178.78175390186263,161.01548392153023,202.1331425903338,175.17953977357558,180.3768309784315,185.1629940896334,177.06649166138342,204.57001447463264,199.50580514755245,170.01308221779797,159.20164498309083,211.57839727841466,197.10600234842266,201.97659593797763,178.89344536569857,168.6619143068096,185.15788608203297,188.34854218432878,196.18201754347405,197.62359996058993,212.276180492169,171.45861225304154,204.52505043409911,202.8798042287105,186.4602886756243,178.13113233851055,204.51117525046993,172.54253046247229,190.41231930073155,198.6993193939945,205.68081311762018,202.47760635558353,184.74130138074625,177.40915916884984,190.73291067312508
466,196.3363744929886,199.0511358299412,184.08129652051278,173.79700212871947,214.14081552597918,166.95386190894075,179.41949338737007,190.09167648511948,172.65157607272423,166.280694378865,176.6195983307241,171.0168513328146,194.53909910994253,178.1021131951914,188.1155320608079,208.57986568356674,184.17280437449654,179.0702386180455,186.5466631558036,200.09242675479422,194.69747733143447,184.2857164415002,164.94810919563506,194.9280659805024,181.79633334856456,158.52027176102914,194.64419196013188,170.15429154863304,169.58815139554954,200.81247827585142,163.6425104431553,163.5026338029159,175.23883576360524,191.3590307061261,176.23106067046442,189.75770951764437,196.6213618869966,193.0658729436482,188.89256052817788,209.21101326693412,193.4318220922138,188.42117063216827,182.12106563560698,173.01011375245122,190.04420016054186,196.99629441662788,197.2468146227588,167.03205709857602,187.49076985838096,200.4641950403225,195.55805058967135,185.8567374351214,203.19899220889002,186.3554992933992,198.16428410220817,172.32447498132106,191.6794657071555,180.69165772117077,182.78730375379996,183.30148327849165,182.47151508199178,197.39142743899637,187.05659687254632,186.23584531602103,170.18826170329146,187.86879686301285,203.72117705661577,189.6784170279198,178.8400524491144,170.44453942503137,187.6839532411837,181.32182612533683,171.1229945538846,186.77887602959098,185.78724489225112,196.30876512150397,185.76258225257956,178.7357281429041,199.49627157304357,195.46902101938386,205.25046842924797,199.06016218497714,194.33465915488776,165.35466760877364,174.11307774065114,191.04882498509608,182.145896883712,174.07897888324297,191.11007533419186,203.8710101412384,172.42682306595228,182.51851721796635,198.50713101123569,215.09027181483674,179.78494783739382,201.07606345700862,186.71702365169185,151.67342505812408,180.13697541969307,177.01721878302894,159.75560422798728,200.0960595309591,168.70632609110143,174.96466779543485,181.72396645296553,183.83720578722802,201.79444010529588,187.31159936362002,165.00845145482063,154.5519106986334,201.99023977493005,198.1837001105236,200.1900258718419,177.0571330096494,163.6774673711217,183.2403374084297,182.3679993564157,193.4978826782557,189.8076883584029,212.56411173413605,174.62477892357788,203.1189867000287,193.34818180909966,182.1261158789251,168.13696648858956,203.8203384633718,177.49929071929344,184.13783922714887,180.67768965068208,199.40761605982675,199.5252420482168,192.02695225306934,175.04774252882046,190.92759164219143
467,193.7178392473055,191.07196547614342,188.479107959143,156.98423754717467,216.51829081956419,177.8783822973053,174.749757654109,191.54986278959313,180.08048321497643,172.22926834555767,174.2077805260998,162.33270647316104,199.12322154706868,189.4452474583726,187.79339715660302,200.71024712788255,179.7885834738889,176.66707883320396,182.2226066388628,197.9071182385057,187.98879876718496,187.80263131734256,162.15045209703214,193.32441490287087,184.5186764845219,153.255676270848,194.95491486858865,162.60195475060303,162.37406561009348,205.36602617643786,163.9669846420603,163.64426576831124,175.4377641882226,195.20055246805535,171.9575227319205,181.63183429135688,199.14456464911564,193.24651138439825,194.71357763797263,204.4074652279805,183.53434433113085,188.26007588732847,186.09194737885016,182.21698199556212,181.6668167682174,185.15100083717968,196.2653730992944,164.78421201006554,186.2213123002942,201.59843221070977,193.98403260247184,173.97592698019804,196.55874957004204,187.82792372823596,195.491879679657,165.17482532317499,192.83064712983716,164.90999146817808,186.4472772595224,184.228300643477,181.82068832817473,193.2874905993418,192.93717220920732,179.38819800573413,160.314581879402,186.62762546686878,197.35242977732415,190.66082445994087,171.32252392653862,167.86912939413892,189.53128919674077,176.4051745326454,167.46001787166068,175.45514303667946,197.77762601462607,190.21448285184485,182.53810932401896,178.39160312439208,187.9720485984306,183.1230005793251,199.7891749702686,199.62748134305681,184.74928472470336,163.33927790401367,176.57612965730394,190.95885866973921,173.6023338380162,177.66368547554617,178.56147270039443,191.784107829294,177.38149942578792,183.5383571851781,202.35328568303217,209.1262313847079,179.71756504457773,194.89591920294467,192.67393933042763,162.49466491162957,178.2246788542124,168.37792271792466,161.61857788666597,198.5066659895972,160.4430579297085,161.8474657475475,187.8187178207046,194.23017238437922,203.35142223974574,196.87641565658842,165.02659175657908,152.05635103735992,200.2450252300124,198.1258189022721,191.10537323656516,168.73575703933886,160.95389541892516,181.49682969317297,180.27162652204257,199.25015348812724,191.1786222790622,205.2170308025245,166.98561007003622,204.50817362311955,195.35011148787723,179.30918440289116,179.34712085151617,194.6613098357216,176.30745572103763,183.12140375104866,186.8551900229816,203.64638411145438,195.57455051683436,187.4876193537173,180.26688420952956,190.90481290866455
468,192.48363854773115,194.8907817963557,189.32309175045393,168.6924120381865,201.13275421671847,171.07688542519114,181.39989364868086,185.72698027667067,168.7221859043605,167.43643483334137,162.29556451608036,164.83234947708385,185.62043799612823,178.3604061980764,180.9477837928764,204.4276852368538,175.44382144985445,178.0424763362253,177.3160802185015,189.83578546402472,191.35068840626528,187.58703691334657,160.57203086056066,190.80649842237855,177.3053133792608,151.2293198392723,190.86356964309425,162.12849047887525,161.3966682146057,199.8589661637491,153.49797221211446,168.425386211001,169.41130235245421,191.25262020814446,169.35839333822773,183.5948054165536,188.91862787117972,185.1926982477542,187.39455549663288,199.15230995539034,192.09866479912847,178.54062818934509,186.03646305712635,166.58893148607135,174.78501713229477,180.41240990993262,186.78580864739675,156.87884475195912,174.37901646735662,205.03194727794227,186.03804685672318,170.18625773670962,202.8140048510529,177.83388242467962,194.1447306846374,167.57680327547826,188.40922203730335,174.07490894887704,176.2096321638237,183.11157142862987,172.58548067462215,176.47654588291962,190.66185794832901,178.77501218123933,163.3197070451782,182.32691434601784,199.56554002868006,185.93075135047323,172.2995478866071,165.8538302387407,191.61127537711164,176.07482307144178,162.18981843101727,178.81136441984287,192.34831746430808,182.80765287310115,180.97842723077625,170.8984241348282,186.57826949169566,183.84269118330968,201.48494616919658,207.20287465263266,184.47040135180526,169.27414286371166,178.08347881986745,184.62631375808942,173.74707402007712,170.25544895592668,183.4132796111062,194.30132434469826,165.5097734868461,179.2848811532434,193.66396903782348,202.73118118578432,171.87284466732854,195.79971284733384,182.82218317237636,156.11937940178467,178.91575212968047,172.9362014068873,162.38710698782825,202.61463673855258,166.93885296579273,167.44712576501615,182.41021278287621,186.58302851956918,197.19763408669746,195.63402987172643,153.64052937398498,158.92820619762077,203.8248350755239,196.13466624613233,197.58913515636584,163.57091016342352,157.69367608932873,177.52519838604783,178.37117333355255,192.0828861491004,190.87476155150227,208.35262438973456,168.14006204277715,196.61162687889217,184.01739314104424,180.5588898134487,165.58300334672623,200.29946530271775,166.6256902939561,189.57080306457507,182.37674324599683,195.96008389313744,185.77046963793103,182.28217702468925,168.21485739848492,186.41738880321705
469,181.9388938038489,189.23745575891007,179.9333027042027,164.17077055717817,195.96641744081492,165.35660593768824,166.66658041560183,176.9498729246465,172.2788514682352,163.3089064131071,172.58553760618307,153.90382517992032,178.30751234613555,175.5876282775038,176.35448584892652,198.568383792491,179.7434300408149,176.84044089190564,181.45166241506578,188.54796649537968,188.2599671197098,183.23755863532912,160.97757421061448,188.7166568054763,173.04017180235942,150.7815867864066,184.46525876742788,170.41071015740744,160.94105101320477,197.76322982947838,146.95183656949604,161.43434797342744,170.06497742821975,188.49655446345704,169.35645384269503,189.15197245743244,188.93988881811367,186.3735341267702,191.39314993759274,205.52847221238704,178.40096426667773,180.69409084485042,180.29042962958604,168.79829902074968,183.6396264643494,183.50305286451237,184.7415511104849,160.15590958872033,172.85166740151885,196.31993121781065,182.2459804165127,166.1148674667374,197.43700253973807,165.55557353010866,195.22273779361038,160.10991576164346,189.89042554692878,168.60350035900265,176.74746936373822,170.98385023083884,168.77133581327968,177.75307888559757,191.37848897322527,165.07200810223603,161.4449224385971,175.63340217223478,189.98208825029295,184.10677381509274,181.4686292206717,164.1662314362844,175.18392871230435,177.27700003358,160.50620973304592,176.01120166006444,183.27326499073942,183.53234619726558,174.23110161070045,170.85146197413135,181.77236077602052,187.9732005178449,189.97356412402374,198.57320013110146,183.85111014809988,153.792733263917,178.60339738905054,186.0095806326746,173.21661160825022,165.13866341960366,174.2335154200672,186.62252932774845,165.61293821039686,176.79859498583568,196.86350274678912,189.45145526509197,181.05523139677342,196.15292427571075,187.323545868929,157.40790070858313,173.7606234983769,167.55643383640867,155.74982152371993,188.12624915757593,169.45551231369708,160.80819701635124,175.35846476550148,180.55893667844717,197.29893809182826,190.98637347068504,153.4413353151971,144.22710824518768,197.02263891834917,186.47702436535823,189.69802316485942,164.68522465193064,157.08299093134346,175.69370923982657,172.38858311152546,187.29774257842928,182.8732382828742,208.73795057604744,163.8926757996811,189.0610558307914,183.66829835146697,178.10965680087963,162.14029639398203,194.0987150466203,175.46182396525356,176.82010492630508,186.06427591748508,196.5703765602086,183.51168711277376,180.44702577027445,173.73316400096215,178.72695877912804
470,182.64854734045053,192.90753483686143,179.6722341723975,160.64000759875515,199.91976774202115,167.49057371933105,177.30406628925803,184.2926737952662,165.39038314498325,163.76548610628848,167.91374229084764,150.70164648153172,182.9474557945411,175.5410171837821,174.48689790052774,189.17098497898928,176.3042232364425,164.85975025430764,171.45860991078933,184.60064006503438,183.7734851143356,181.62752335596784,161.12752911935974,187.68824065278577,166.19815656380453,152.46871327986048,178.39373122596658,158.15122027891442,155.80661245639118,193.46652798104392,151.4331402027506,153.73781029412785,164.77456511478317,188.68639104033397,160.63791394554252,175.60890511034725,190.3937919776122,184.08416188422314,186.40627739571912,204.65956619087626,190.9414333341024,177.50617544635261,183.92970141401545,159.71883087441944,170.8434234811182,174.78869343644556,178.25879180089052,156.56370316239853,180.0724997492586,197.21863022380438,183.96871314620438,168.5637858484745,192.89975227151382,166.67556540400022,187.6506409126215,161.10496632628585,183.336302094286,162.62993527081838,176.68645417268044,180.0466306575491,171.42275486572063,170.3121901976096,184.49659361326655,173.04619478176133,159.21648873052877,175.19038153528243,186.7047594424005,191.10326568746638,174.50521762748255,166.40341533348993,172.06024618072857,175.33403439889096,156.9006862784835,173.87326681207168,186.9419146522063,183.6594193172243,179.8900623990079,169.4634870615392,179.1588514199123,183.34184532649638,194.06474990155942,188.78722663331183,187.19607276561504,158.33832550889775,178.91248522940342,186.91252262534906,174.4523435407243,171.0804141498747,175.14008525287014,182.42059950985976,167.15511065799632,167.652193983197,184.4980421139213,194.78159926732943,178.71589805688157,190.02163655724496,189.67272221000826,158.55467350638753,171.20535507509345,161.08312918515682,149.63745758972163,184.5185371780815,158.2163627289252,160.16543373211445,173.6744341841135,176.63751146814025,195.76868387006226,189.9247362608821,152.4948569679705,145.90709015028776,196.1812745221238,190.0288853496418,198.2601087786313,165.43705751980423,156.1747638040327,171.8380796621689,172.591735906917,183.74332439244165,181.99390816501264,191.65951038722548,169.4468771726239,186.82485379002853,181.3237435543964,162.02973600401694,162.65999334606104,183.42569647768866,169.09232785827334,179.08783814717384,177.52792329677183,194.56867218415738,182.48764095177367,181.71835166340452,171.9014075806393,175.80516841672602
471,191.73954178547635,184.51776297579403,178.10292413561487,156.48378565841895,198.80464088627787,156.5526393349595,175.83563923806875,183.09880810249973,168.61991556861722,165.6576970404697,166.86258730732763,151.76348251316847,184.02532793508325,174.40737119873302,174.35062128005214,197.90461583712369,176.3826665160288,167.91747281077278,175.55906396644275,184.6520364586201,178.6998588450339,173.51484964817107,151.91031947627852,182.35666040975022,171.9966843348203,146.18886736032658,187.33465978382375,165.3527825143832,155.07250010033775,190.9850941468254,155.1276785492716,152.5236959623744,170.18619951572344,182.71371607726576,168.4519547107336,175.38277779467197,180.78148908105942,181.72606615798637,185.96348192032778,190.7290889052603,186.38347904472553,176.8098397752771,178.82365487240625,170.36409361905658,182.16800089198497,184.28863487776127,183.63492304944268,149.2291891445764,170.92466443505518,190.27292493578543,190.3619794102911,171.3286624910326,184.44664770658255,171.2497992738158,185.77225079786214,156.4184513636641,170.85186898645347,165.50862034419035,174.55530371584268,170.33719673545585,168.08448923583606,175.4943063941278,178.40231420405976,165.09245667382402,157.1120237413156,179.05998929702713,187.3775788331322,181.5894608547187,175.3458326374694,163.2187020752945,175.48033742337856,162.47315573774412,151.37929446312145,169.44984754764704,186.50205370000725,171.9171859308562,168.78838885256712,160.5551289836744,168.82976737521088,181.1799383927294,189.38767654816024,192.05509380526755,176.68483974652656,154.40561932576915,167.83055924725596,176.92100212749395,167.58368971569857,168.20298666274374,168.04004540926363,183.3440086506851,162.37309723262302,171.7048421117997,183.11493658543915,196.60749153980754,165.06559965572148,182.5486368860583,175.35521898904983,152.8549515430358,170.40351074905814,163.1975037157183,149.8552554613218,186.76218579525684,153.72482267711302,155.76979364524288,176.67377560833594,178.86779854290648,180.44272382737682,175.29411094654156,150.16030495871848,148.91676154276453,187.03644842962171,183.59991951391285,184.28823037299367,153.05828744375341,155.6728464243385,174.44379638140646,166.31334547388062,179.85581937350767,175.49849078788404,195.31699415521814,155.63513131574527,188.49898688531974,177.80452734416903,166.6456813871921,150.49701461541184,194.11327952993508,169.76013163946084,177.29258222144395,181.61819768458096,198.65000305185183,181.0347680061191,184.18437827517712,168.77649503372862,169.37535794509614
472,190.4146486961569,182.92682341224142,172.74044662197804,159.8573271969542,192.20882287656585,159.6139769956129,166.68205603411408,186.83850425072512,163.9060193902395,155.83872510581674,160.07551280617037,151.04923044354553,176.57636255202283,171.71082318644127,167.55273627878995,187.43762124310192,161.81136276121296,164.887401162811,168.70912652698823,186.21927835830394,176.2296875766102,169.56872641668681,153.5451342571201,178.27786582974085,164.15413728410167,149.56279376029445,177.490706759949,150.1385081466098,153.94800027750338,181.46127700275022,143.27676358255562,156.07981480279182,160.7554700579721,181.75495703957932,151.078856478752,175.1876715918864,176.3846389025269,178.51770972314978,172.67252807310027,191.10891636824877,177.9119856690922,172.04563211437286,169.1778778320263,162.9105804597573,167.50931074450065,180.74001178742822,177.24838832260204,155.1331255177857,168.2593494271981,192.30910716803132,176.8011963646589,155.37655050406087,185.10535844100542,161.2844229778332,188.28140731211914,162.29957495581232,193.46684555059738,167.6809801521002,168.2126281103105,172.65511674537996,166.9994128401347,169.40810247667488,173.07620399743823,157.40055718363254,154.91990049681726,175.7409575228721,189.06972348358752,178.30016048752344,167.13920632987342,159.53511800161723,164.5733682130807,165.59089029152128,148.3681804181349,171.24966999564393,173.72132632819682,172.37527826825078,173.98760411554804,159.82525470867628,178.4621455274026,177.48923016751814,181.19554796887348,175.74827987466674,174.7810610930864,151.38940380171655,177.3045557388862,180.3511628364871,169.3456964059714,161.55394359977615,170.84762351219692,191.76475179140664,159.05605351636436,165.55338098671987,176.46794640669214,193.6797703001333,163.71056235856045,177.2301006140498,185.92814222128706,147.3647476360239,168.06081756605337,161.60481937106528,146.43008051290744,185.94686013684415,155.2350651792773,157.54840267240186,165.1759303321919,178.20083136195885,189.1426967095417,179.8321784616011,145.5477761319451,141.83199909256814,190.62008073758824,178.83633752544785,181.77562618447007,154.7031091568269,148.52904355233775,170.25239459863312,168.63034402183098,179.83307563176592,177.4446123164808,192.53930473186858,161.8698460225408,177.7689563201764,172.8869093379286,160.2471647763871,158.62741060501105,179.05707488140513,163.61067737380358,173.67800325186866,178.09471872270146,189.83947166333857,181.67818250235135,179.7777238640429,163.1090724498223,175.22350715573438
473,180.40136681037976,174.73669247341545,176.30903012729132,156.47399901173722,196.1592285314007,155.74145745191743,155.07876676376245,167.43022864384858,155.29805711892953,154.6087633146357,159.1556765444173,145.44320233692258,169.92067317867205,169.59103837440898,167.2346330425827,179.85359519002435,170.57178347703052,163.23249013233678,161.6464062877775,175.56659556551224,176.9334556622236,165.56039139688755,145.47625170508985,175.3715503720606,165.23339589636385,138.94740836632857,174.32730280142715,148.33438092856017,153.72388856438994,180.43268293636493,145.52428752846632,154.70981680649552,167.33535708065767,180.0150121258006,162.6867945337657,169.6396394930025,180.29263651349027,176.97592293190573,177.1630440247822,186.77830931243614,168.62246238629436,177.21818402986707,168.8294340502273,159.19298081771746,175.10518882695044,172.18568299437146,184.2284991574828,152.26681627162364,168.5353781352994,185.4151133072199,182.35957085464122,154.80342916943962,193.51300543870266,160.84700981517693,177.86335708528244,156.4529885852003,176.2760127852055,169.9330154646595,165.02040335241045,167.8356170062469,170.06384789104226,168.4555105717647,174.93197515614298,169.39604787459058,147.45185332445902,176.42341816240162,178.53412820251376,176.4255715793575,166.54150181352418,162.23564441681975,173.306406220752,156.55140565025513,153.3182783899031,162.40685164012453,174.10316762886072,183.12129458959924,170.56813581607432,158.70726054613726,171.61419782352817,174.66020586895135,181.63160538522416,182.5193403934614,168.56154703961607,146.31878642865178,165.32878403333515,175.3762696617347,169.55485553947088,163.0705188585271,170.1634667730146,181.5103871319953,160.04119833997262,165.38985349066272,173.8100816097134,190.68442214688415,172.2435715414183,181.10840192300955,173.8440549951087,143.5890909435849,159.47791681063927,161.6401984524466,140.80778102456554,181.63801038507785,152.08616300108832,150.47662942239916,157.70083287902833,166.96593270992162,183.7961252844492,173.24912369356917,141.29627345902574,143.29264978180055,185.04925146200011,184.6118758738254,175.0348792727157,157.016813471473,152.40945818040254,170.74673174092484,166.14645085253295,174.433615251342,161.14808829369215,187.27234329611437,157.67013986991955,186.247619470965,178.47312274374144,161.64875392627488,150.42330512118784,181.91847207394525,160.59371853011228,168.91484816919044,169.74503673483653,184.0460897994395,178.13366765511242,171.9805824378498,156.2080066535659,166.7315597851917
474,181.26647194728196,178.06892837229822,171.06798431509372,146.915399338187,182.2056601853952,153.50045227848733,161.64660960022965,170.58966029353823,160.9952401332884,152.71006092296713,156.82154679213343,146.8799045951901,174.78220441639368,160.14244843417137,164.6173045380915,186.87019542672678,173.72113376271474,158.0466457551746,170.87614915596453,179.87424614677138,170.05014468389658,165.35720545578582,149.35853364364803,171.8076533349299,160.83402066798018,135.62010096963564,167.05095738534325,148.61963205628348,153.42300339435104,174.28091635439202,143.1521153879415,148.26993185723165,156.92036448240705,172.4516064215531,154.28204707704862,166.64580735339763,170.61814593263583,181.76063833596237,170.8832790270824,184.03432284914663,172.85745613127563,170.47973833838955,169.6008429737465,161.88197788076397,158.20293568097634,166.97003310136034,176.6150385573842,145.2169705073609,163.47192131951124,178.96305566279128,181.58848788705077,150.94165897512818,176.75931737327284,161.48428295911793,175.30783196718505,155.40074779388368,173.0695377331117,159.39108824976887,163.77304521876042,165.99395608922538,159.98589038882108,173.53486565070313,177.84080663794074,161.20226842859677,141.61443684635663,163.1575155350533,184.78270629675814,173.33369321655843,170.8530581994497,141.0891813020558,168.9807715033931,162.98267344609744,145.8114169914097,166.32874021411016,179.51369144142768,174.60673267380147,161.8320398890055,164.9370402220099,169.53996915548527,172.42008995966145,178.97189254639886,179.6832806012042,167.59209917302272,145.21695666039986,162.1992580177745,172.6985115408162,160.6631300669005,154.4160366673139,164.1450387573255,177.5889343247254,153.86233193912437,164.43166262501745,173.64892632695054,180.9608527069671,166.8159279243183,175.2029799428745,168.9859243740198,152.42434924666404,152.92485066775617,147.4534587089155,154.14502096069543,173.71477002568628,160.62923621577235,154.87077181814328,159.61329737684287,175.77013207884897,180.28511009838977,175.77741810312008,149.50864889786263,137.7151206188803,184.17015303880308,172.51769889076385,171.13407249530917,141.53880405076686,143.32190449039877,170.25123389304767,165.76927398768865,175.91475511306803,163.10506625577617,188.98998790450662,152.97679267805572,175.22874037275682,176.98869422516475,158.26136302673163,143.8999573786358,175.82655430946707,162.51522198249523,160.166918076444,170.35911801744342,185.70450171079227,175.5517348122024,165.53323654719674,151.75622327876997,170.6579827611439
475,177.76797783968655,167.76593459487563,171.06577520276187,148.95813600421533,187.54565538258626,155.0359421896899,160.4356519359706,158.98366489231125,154.63611915951526,159.11650093317635,160.32428095225876,143.66407253383107,171.00737241565173,158.84364345606335,172.62609002154102,185.63410357849068,159.27701125820022,145.39494212672275,165.18541087617558,169.96447582793084,161.82531466518492,162.33922265479026,146.60015560690854,174.6556986327746,163.0911737219598,146.02252214897743,173.12988927918124,147.16585712918447,145.28197170263394,174.41211153304545,138.72713300526885,155.56610082472523,152.1974609191795,172.9833146818901,156.07074103350735,160.98365714336572,169.57241707286266,180.6348194730734,163.77677505988356,187.59641680365576,169.39770440109186,164.20351804770291,159.6919534441767,153.91405355356167,164.88508415447512,166.572962692827,171.68945009910914,143.04211132342112,163.82995239675245,179.88325650393415,173.0170668694515,152.42965880787946,179.14123153385364,148.76310020938126,175.26703240843293,147.46758550881538,163.55334387692486,153.14026856213098,160.1576721644502,172.70625370719642,152.09749878972218,159.61308572147956,179.5744914770866,156.64844864051292,141.52894285984007,160.63039096029678,171.42829384275197,161.59283301288488,168.07690235929752,147.46923081408343,167.81729800579893,158.29267784060843,149.1387000513332,162.1964641992371,172.0259279051119,176.0434787631301,159.86623696738513,152.65804732100582,168.87558373709564,165.11202453515577,174.2633568504801,177.46447047418633,170.7457276553389,143.98066878664184,162.91461693794196,168.46650909049336,173.37876274133544,153.53386309627663,168.0300244031629,170.99935528183963,147.85985009955454,155.13547050767724,167.8905400355857,184.097563436591,157.33598271747914,176.38349408712511,168.0581121737587,141.84165480648397,161.9468385056363,156.3001197524217,147.72065134464103,180.11362407045763,151.8242567002479,146.49858009746475,159.47672633530462,169.1562744654882,179.43748266915054,176.8820779028203,136.92043552660647,138.69976735188277,178.71587260969574,166.51149055307374,178.22655665414646,145.3577494807908,147.59534289773177,159.7742898305263,159.4089954530367,172.29532560236203,169.15506298074712,189.06710761741357,148.22392218808264,178.38355711447235,169.3987253625386,158.29959684426186,149.36555955948506,171.51837204379146,158.96517411557457,159.1624667617896,165.77572593905873,183.78839221330188,172.85821124932596,160.2765566197523,150.57755007288944,167.98584608001534
